Date,Closing Rate,Open Rate,Previous Rate,Highest,Lowest,Turnover
Dec-10-2018,239.110,239.950,235.190,243.890,237.000,450000
Dec-07-2018,235.190,230.000,230.300,237.490,227.010,543600
Dec-06-2018,230.300,242.950,241.780,242.950,229.700,1233900
Dec-05-2018,241.780,248.250,248.150,248.990,238.100,393800
Dec-04-2018,248.150,244.000,255.270,252.000,243.020,1000000
Dec-03-2018,255.270,267.000,268.700,267.000,255.270,470100
Nov-30-2018,268.700,273.500,272.920,274.350,266.000,590100
Nov-29-2018,272.920,277.000,276.160,277.000,271.890,272900
Nov-28-2018,276.160,274.450,272.220,279.000,273.500,1004000
Nov-27-2018,272.220,268.950,268.450,274.200,267.000,494200
Nov-26-2018,268.450,269.000,272.330,272.000,268.000,188700
Nov-23-2018,272.330,277.000,277.750,280.000,271.030,312300
Nov-22-2018,277.750,278.700,280.300,279.510,274.200,367900
Nov-20-2018,280.300,281.900,281.260,283.000,277.500,471600
Nov-19-2018,281.260,282.990,278.130,282.990,278.510,785900
Nov-16-2018,278.130,270.000,269.380,279.400,270.000,1638900
Nov-15-2018,269.380,272.000,271.420,272.000,268.010,428500
Nov-14-2018,271.420,272.760,272.760,276.000,270.000,517300
Nov-13-2018,272.760,270.250,271.510,273.880,268.000,304300
Nov-12-2018,271.510,274.050,274.850,276.900,270.000,312300
